Protein	Protein ID	Entry Name	Gene	Protein Length	Coverage	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Spectral Count	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Spectral Count	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Spectral Count	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Spectral Count	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Spectral Count	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Spectral Count	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Unique Spectral Count	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Unique Spectral Count	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Unique Spectral Count	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Unique Spectral Count	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Unique Spectral Count	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Unique Spectral Count	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Total Spectral Count	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Total Spectral Count	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Total Spectral Count	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Total Spectral Count	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Total Spectral Count	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Total Spectral Count	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Unique Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Unique Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Unique Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Unique Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Unique Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Unique Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Total Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Total Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Total Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Total Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Total Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Total Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 MaxLFQ Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 MaxLFQ Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 MaxLFQ Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 MaxLFQ Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 MaxLFQ Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 MaxLFQ Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 MaxLFQ Unique Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 MaxLFQ Unique Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 MaxLFQ Unique Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 MaxLFQ Unique Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 MaxLFQ Unique Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 MaxLFQ Unique Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 MaxLFQ Total Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 MaxLFQ Total Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 MaxLFQ Total Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 MaxLFQ Total Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 MaxLFQ Total Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 MaxLFQ Total Intensity	Indistinguishable Proteins
sp|P55884|EIF3B_HUMAN	P55884	EIF3B_HUMAN	EIF3B	814	3.80	Homo sapiens OX=9606	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 3 subunit B	1.0000	0.9990	3	13	13	13	13	0	0	0	0	0	13	0	0	0	0	0	13	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P56192|SYMC_HUMAN	P56192	SYMC_HUMAN	MARS1	900	7.60	Homo sapiens OX=9606	1:Experimental evidence at protein level	Methionine--tRNA ligase, cytoplasmic	1.0000	0.9990	6	11	9	11	9	0	2	0	0	0	9	0	0	0	0	0	9	0	2	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P56537|IF6_HUMAN	P56537	IF6_HUMAN	EIF6	245	15.50	Homo sapiens OX=9606	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 6	1.0000	0.9990	4	5	5	5	5	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P59998|ARPC4_HUMAN	P59998	ARPC4_HUMAN	ARPC4	168	22.60	Homo sapiens OX=9606	1:Experimental evidence at protein level	Actin-related protein 2/3 complex subunit 4	1.0000	0.9990	4	13	13	13	7	0	0	0	0	6	7	0	0	0	0	6	7	0	0	0	0	6	75618.5	0.0	0.0	0.0	0.0	229263.34	75618.5	0.0	0.0	0.0	0.0	229263.34	75618.5	0.0	0.0	0.0	0.0	229263.34	30441.842	0.0	0.0	0.0	0.0	84098.93	30441.842	0.0	0.0	0.0	0.0	84098.93	30441.842	0.0	0.0	0.0	0.0	84098.93	
sp|P60033|CD81_HUMAN	P60033	CD81_HUMAN	CD81	236	25.00	Homo sapiens OX=9606	1:Experimental evidence at protein level	CD81 antigen	1.0000	0.9990	4	25	25	25	23	0	2	0	0	0	23	0	2	0	0	0	23	0	2	0	0	0	110875.62	0.0	37406.047	0.0	0.0	0.0	110875.62	0.0	37406.047	0.0	0.0	0.0	110875.62	0.0	37406.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P60174|TPIS_HUMAN	P60174	TPIS_HUMAN	TPI1	249	67.50	Homo sapiens OX=9606	1:Experimental evidence at protein level	Triosephosphate isomerase	1.0000	0.9990	11	56	56	56	29	3	6	1	1	16	29	3	6	1	1	16	29	3	6	1	1	16	203363.6	141123.94	151532.7	705545.9	223928.44	109723.805	203363.6	141123.94	151532.7	705545.9	223928.44	109723.805	203363.6	141123.94	151532.7	705545.9	223928.44	109723.805	131781.98	118323.82	113775.0	0.0	0.0	93874.164	131781.98	118323.82	113775.0	0.0	0.0	93874.164	131781.98	118323.82	113775.0	0.0	0.0	93874.164	
sp|P60201|MYPR_HUMAN	P60201	MYPR_HUMAN	PLP1	277	16.20	Homo sapiens OX=9606	1:Experimental evidence at protein level	Myelin proteolipid protein	1.0000	0.9990	4	6	6	6	6	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P60866|RS20_HUMAN	P60866	RS20_HUMAN	RPS20	119	25.20	Homo sapiens OX=9606	1:Experimental evidence at protein level	40S ribosomal protein S20	1.0000	0.9990	3	10	10	10	10	0	0	0	0	0	10	0	0	0	0	0	10	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P60900|PSA6_HUMAN	P60900	PSA6_HUMAN	PSMA6	246	38.20	Homo sapiens OX=9606	1:Experimental evidence at protein level	Proteasome subunit alpha type-6	1.0000	0.9990	8	22	22	22	16	0	0	0	0	6	16	0	0	0	0	6	16	0	0	0	0	6	174907.58	0.0	0.0	0.0	0.0	104403.66	174907.58	0.0	0.0	0.0	0.0	104403.66	174907.58	0.0	0.0	0.0	0.0	104403.66	163499.0	0.0	0.0	0.0	0.0	100258.18	163499.0	0.0	0.0	0.0	0.0	100258.18	163499.0	0.0	0.0	0.0	0.0	100258.18	
sp|P60981|DEST_HUMAN	P60981	DEST_HUMAN	DSTN	165	37.00	Homo sapiens OX=9606	1:Experimental evidence at protein level	Destrin	1.0000	0.9990	6	16	16	16	11	0	0	0	0	5	11	0	0	0	0	5	11	0	0	0	0	5	483316.16	0.0	0.0	0.0	0.0	104509.25	483316.16	0.0	0.0	0.0	0.0	104509.25	483316.16	0.0	0.0	0.0	0.0	104509.25	329130.1	0.0	0.0	0.0	0.0	69922.805	329130.1	0.0	0.0	0.0	0.0	69922.805	329130.1	0.0	0.0	0.0	0.0	69922.805	
sp|P61160|ARP2_HUMAN	P61160	ARP2_HUMAN	ACTR2	394	27.20	Homo sapiens OX=9606	1:Experimental evidence at protein level	Actin-related protein 2	1.0000	0.9990	10	37	37	37	19	0	0	0	0	18	19	0	0	0	0	18	19	0	0	0	0	18	182432.86	0.0	0.0	0.0	0.0	516406.94	182432.86	0.0	0.0	0.0	0.0	516406.94	182432.86	0.0	0.0	0.0	0.0	516406.94	127437.5	0.0	0.0	0.0	0.0	335034.7	127437.5	0.0	0.0	0.0	0.0	335034.7	127437.5	0.0	0.0	0.0	0.0	335034.7	
sp|P61204|ARF3_HUMAN	P61204	ARF3_HUMAN	ARF3	181	41.40	Homo sapiens OX=9606	1:Experimental evidence at protein level	ADP-ribosylation factor 3	1.0000	0.9990	6	27	0	27	15	0	1	0	0	11	0	0	0	0	0	0	15	0	1	0	0	11	374434.3	0.0	0.0	0.0	0.0	174855.03	0.0	0.0	0.0	0.0	0.0	0.0	374434.3	0.0	0.0	0.0	0.0	174855.03	136546.84	0.0	0.0	0.0	0.0	75509.56	0.0	0.0	0.0	0.0	0.0	0.0	136546.84	0.0	0.0	0.0	0.0	75509.56	sp|P84077|ARF1_HUMAN
sp|P61313|RL15_HUMAN	P61313	RL15_HUMAN	RPL15	204	39.70	Homo sapiens OX=9606	1:Experimental evidence at protein level	60S ribosomal protein L15	1.0000	0.9990	9	33	33	33	33	0	0	0	0	0	33	0	0	0	0	0	33	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P61353|RL27_HUMAN	P61353	RL27_HUMAN	RPL27	136	42.60	Homo sapiens OX=9606	1:Experimental evidence at protein level	60S ribosomal protein L27	1.0000	0.9990	5	21	21	21	19	0	0	0	2	0	19	0	0	0	2	0	19	0	0	0	2	0	1087110.9	0.0	0.0	0.0	329123.6	0.0	1087110.9	0.0	0.0	0.0	329123.6	0.0	1087110.9	0.0	0.0	0.0	329123.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P61513|RL37A_HUMAN	P61513	RL37A_HUMAN	RPL37A	92	32.60	Homo sapiens OX=9606	1:Experimental evidence at protein level	60S ribosomal protein L37a	1.0000	0.9990	2	5	5	5	5	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P61769|B2MG_HUMAN	P61769	B2MG_HUMAN	B2M	119	35.30	Homo sapiens	1:Experimental evidence at protein level	Beta-2-microglobulin	1.0000	0.9990	3	16	16	16	5	0	0	0	0	11	5	0	0	0	0	11	5	0	0	0	0	11	40651.336	0.0	0.0	0.0	0.0	142741.55	40651.336	0.0	0.0	0.0	0.0	142741.55	40651.336	0.0	0.0	0.0	0.0	142741.55	26967.557	0.0	0.0	0.0	0.0	112757.82	26967.557	0.0	0.0	0.0	0.0	112757.82	26967.557	0.0	0.0	0.0	0.0	112757.82	
sp|P61978|HNRPK_HUMAN	P61978	HNRPK_HUMAN	HNRNPK	463	37.10	Homo sapiens OX=9606	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein K	1.0000	0.9990	11	121	121	121	62	6	20	10	7	16	62	6	20	10	7	16	62	6	20	10	7	16	652143.06	1429694.1	492074.03	3025185.8	5301507.5	517940.44	652143.06	1429694.1	492074.03	3025185.8	5301507.5	517940.44	652143.06	1429694.1	492074.03	3025185.8	5301507.5	517940.44	496154.53	1004539.6	361976.97	1748835.2	4019644.5	560106.25	496154.53	1004539.6	361976.97	1748835.2	4019644.5	560106.25	496154.53	1004539.6	361976.97	1748835.2	4019644.5	560106.25	
sp|P62081|RS7_HUMAN	P62081	RS7_HUMAN	RPS7	194	26.30	Homo sapiens OX=9606	1:Experimental evidence at protein level	40S ribosomal protein S7	1.0000	0.9990	4	16	16	16	8	1	3	2	2	0	8	1	3	2	2	0	8	1	3	2	2	0	18879.445	0.0	41738.742	113837.336	129129.78	0.0	18879.445	0.0	41738.742	113837.336	129129.78	0.0	18879.445	0.0	41738.742	113837.336	129129.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62191|PRS4_HUMAN	P62191	PRS4_HUMAN	PSMC1	440	19.80	Homo sapiens OX=9606	1:Experimental evidence at protein level	26S proteasome regulatory subunit 4	1.0000	0.9990	6	13	13	13	11	0	2	0	0	0	11	0	2	0	0	0	11	0	2	0	0	0	17525.963	0.0	20871.793	0.0	0.0	0.0	17525.963	0.0	20871.793	0.0	0.0	0.0	17525.963	0.0	20871.793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62195|PRS8_HUMAN	P62195	PRS8_HUMAN	PSMC5	406	9.90	Homo sapiens OX=9606	1:Experimental evidence at protein level	26S proteasome regulatory subunit 8	1.0000	0.9987	4	6	6	6	6	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62241|RS8_HUMAN	P62241	RS8_HUMAN	RPS8	208	42.80	Homo sapiens OX=9606	1:Experimental evidence at protein level	40S ribosomal protein S8	1.0000	0.9990	10	33	33	33	33	0	0	0	0	0	33	0	0	0	0	0	33	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62244|RS15A_HUMAN	P62244	RS15A_HUMAN	RPS15A	130	30.00	Homo sapiens OX=9606	1:Experimental evidence at protein level	40S ribosomal protein S15a	1.0000	0.9990	5	12	12	12	12	0	0	0	0	0	12	0	0	0	0	0	12	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62249|RS16_HUMAN	P62249	RS16_HUMAN	RPS16	146	52.10	Homo sapiens OX=9606	1:Experimental evidence at protein level	40S ribosomal protein S16	1.0000	0.9990	9	22	22	22	22	0	0	0	0	0	22	0	0	0	0	0	22	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62263|RS14_HUMAN	P62263	RS14_HUMAN	RPS14	151	36.40	Homo sapiens OX=9606	1:Experimental evidence at protein level	40S ribosomal protein S14	1.0000	0.9990	6	13	13	13	12	1	0	0	0	0	12	1	0	0	0	0	12	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62266|RS23_HUMAN	P62266	RS23_HUMAN	RPS23	143	23.80	Homo sapiens OX=9606	1:Experimental evidence at protein level	40S ribosomal protein S23	1.0000	0.9990	4	6	6	6	6	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62269|RS18_HUMAN	P62269	RS18_HUMAN	RPS18	152	42.10	Homo sapiens OX=9606	1:Experimental evidence at protein level	40S ribosomal protein S18	1.0000	0.9990	8	20	20	20	19	0	0	0	0	1	19	0	0	0	0	1	19	0	0	0	0	1	319245.4	0.0	0.0	0.0	0.0	12152.693	319245.4	0.0	0.0	0.0	0.0	12152.693	319245.4	0.0	0.0	0.0	0.0	12152.693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62277|RS13_HUMAN	P62277	RS13_HUMAN	RPS13	151	18.50	Homo sapiens OX=9606	1:Experimental evidence at protein level	40S ribosomal protein S13	1.0000	0.9990	4	15	15	15	8	5	1	1	0	0	8	5	1	1	0	0	8	5	1	1	0	0	99143.92	210994.38	19875.441	0.0	0.0	0.0	99143.92	210994.38	19875.441	0.0	0.0	0.0	99143.92	210994.38	19875.441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62280|RS11_HUMAN	P62280	RS11_HUMAN	RPS11	158	51.30	Homo sapiens OX=9606	1:Experimental evidence at protein level	40S ribosomal protein S11	1.0000	0.9990	11	25	25	25	25	0	0	0	0	0	25	0	0	0	0	0	25	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62314|SMD1_HUMAN	P62314	SMD1_HUMAN	SNRPD1	119	28.60	Homo sapiens OX=9606	1:Experimental evidence at protein level	Small nuclear ribonucleoprotein Sm D1	1.0000	0.9990	3	7	7	7	7	0	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62316|SMD2_HUMAN	P62316	SMD2_HUMAN	SNRPD2	118	33.10	Homo sapiens OX=9606	1:Experimental evidence at protein level	Small nuclear ribonucleoprotein Sm D2	1.0000	0.9990	5	6	6	6	6	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62333|PRS10_HUMAN	P62333	PRS10_HUMAN	PSMC6	389	22.10	Homo sapiens OX=9606	1:Experimental evidence at protein level	26S proteasome regulatory subunit 10B	1.0000	0.9990	7	8	8	8	8	0	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62424|RL7A_HUMAN	P62424	RL7A_HUMAN	RPL7A	266	37.60	Homo sapiens OX=9606	1:Experimental evidence at protein level	60S ribosomal protein L7a	1.0000	0.9990	13	46	46	46	42	0	0	0	4	0	42	0	0	0	4	0	42	0	0	0	4	0	3541246.8	0.0	0.0	0.0	1261617.4	0.0	3541246.8	0.0	0.0	0.0	1261617.4	0.0	3541246.8	0.0	0.0	0.0	1261617.4	0.0	1841802.5	0.0	0.0	0.0	657756.56	0.0	1841802.5	0.0	0.0	0.0	657756.56	0.0	1841802.5	0.0	0.0	0.0	657756.56	0.0	
sp|P62491|RB11A_HUMAN	P62491	RB11A_HUMAN	RAB11A	216	25.00	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ras-related protein Rab-11A	1.0000	0.9990	5	14	0	14	11	0	0	0	0	3	0	0	0	0	0	0	11	0	0	0	0	3	79246.28	0.0	0.0	0.0	0.0	111477.766	0.0	0.0	0.0	0.0	0.0	0.0	79246.28	0.0	0.0	0.0	0.0	111477.766	46884.137	0.0	0.0	0.0	0.0	65872.07	0.0	0.0	0.0	0.0	0.0	0.0	46884.137	0.0	0.0	0.0	0.0	65872.07	sp|Q15907|RB11B_HUMAN
sp|P62750|RL23A_HUMAN	P62750	RL23A_HUMAN	RPL23A	156	22.40	Homo sapiens OX=9606	1:Experimental evidence at protein level	60S ribosomal protein L23a	1.0000	0.9990	4	11	11	11	11	0	0	0	0	0	11	0	0	0	0	0	11	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62753|RS6_HUMAN	P62753	RS6_HUMAN	RPS6	249	21.70	Homo sapiens OX=9606	1:Experimental evidence at protein level	40S ribosomal protein S6	1.0000	0.9990	5	13	13	13	13	0	0	0	0	0	13	0	0	0	0	0	13	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62805|H4_HUMAN	P62805	H4_HUMAN	H4C1	103	51.50	Homo sapiens OX=9606	1:Experimental evidence at protein level	Histone H4	1.0000	0.9990	6	63	63	63	27	8	8	6	6	8	27	8	8	6	6	8	27	8	8	6	6	8	2552371.0	1301487.5	65151.727	1993338.5	3655617.8	202456.72	2552371.0	1301487.5	65151.727	1993338.5	3655617.8	202456.72	2552371.0	1301487.5	65151.727	1993338.5	3655617.8	202456.72	1210649.1	512819.53	38218.0	978202.75	1784339.5	96893.33	1210649.1	512819.53	38218.0	978202.75	1784339.5	96893.33	1210649.1	512819.53	38218.0	978202.75	1784339.5	96893.33	
sp|P62826|RAN_HUMAN	P62826	RAN_HUMAN	RAN	216	27.80	Homo sapiens OX=9606	1:Experimental evidence at protein level	GTP-binding nuclear protein Ran	1.0000	0.9990	6	13	13	13	8	0	0	0	0	5	8	0	0	0	0	5	8	0	0	0	0	5	298533.75	0.0	0.0	0.0	0.0	113350.945	298533.75	0.0	0.0	0.0	0.0	113350.945	298533.75	0.0	0.0	0.0	0.0	113350.945	185944.69	0.0	0.0	0.0	0.0	71083.516	185944.69	0.0	0.0	0.0	0.0	71083.516	185944.69	0.0	0.0	0.0	0.0	71083.516	
sp|P62829|RL23_HUMAN	P62829	RL23_HUMAN	RPL23	140	42.10	Homo sapiens OX=9606	1:Experimental evidence at protein level	60S ribosomal protein L23	1.0000	0.9990	5	12	12	12	10	1	1	0	0	0	10	1	1	0	0	0	10	1	1	0	0	0	157099.6	110982.71	38020.273	0.0	0.0	0.0	157099.6	110982.71	38020.273	0.0	0.0	0.0	157099.6	110982.71	38020.273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62847|RS24_HUMAN	P62847	RS24_HUMAN	RPS24	133	20.30	Homo sapiens OX=9606	1:Experimental evidence at protein level	40S ribosomal protein S24	1.0000	0.9990	3	9	9	9	9	0	0	0	0	0	9	0	0	0	0	0	9	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
